student_id,student_name,gender,school_type,grade_name,branch,parent_education,commute_time,prior_gpa,attendance_pct,quiz_avg,assignment_avg,midterm_score,study_hours_per_week,on_time_submission_pct,lms_logins_per_week,forum_posts,engagement_score,arts_score,english_score,math_score,phys_ed_score,science_score,average_marks,final_score,gpa,grade_band,exam_status,at_risk
STU1965,Robert,Male,Government,Grade 2,English,Graduate,37.84,2.77,85.12,56.59,77.59,94.19,9.29,67.3,3,2,5.27,31.99,49.18,42.18,71.59,60.13,60.43,69.11,3,C,Pass,0
STU1966,Shawn,Female,Government,Grade 1,Arts,Graduate,42.02,6.89,80.19,32.31,37.39,42.27,6.97,68.8,3,4,4.84,83.97,58.67,72.68,67.75,85.64,60.09,68.75,3,C,Pass,1
STU1967,Riya,Female,Private,Grade 4,Arts,High School,69.99,5.71,70.29,65.99,66.98,58.62,10.12,100.0,7,5,7.75,69.19,58.59,47.97,69.34,61.85,62.31,91.02,3,A,Pass,0
STU1968,Tyler,Male,Private,Grade 2,Math's,High School,18.55,8.38,61.56,70.47,84.15,77.08,3.47,45.85,5,3,3.89,63.14,62.59,69.41,62.38,73.77,70.37,89.3,4,A,Pass,0
STU1969,Zen,Female,Government,Grade 3,English,Graduate,34.92,6.53,65.28,72.69,75.38,36.08,12.49,61.57,7,2,7.95,48.1,59.0,52.34,75.31,41.94,57.61,72.23,3,B,Fail,1
STU1970,Olivia,Female,Private,Grade 5,Phys.Ed,Graduate,8.97,6.37,78.89,51.8,80.04,47.07,2.97,88.81,2,1,2.14,48.27,55.92,80.75,59.68,97.11,65.08,76.08,3,B,Pass,1
STU1971,Robert,Male,Semi-Government,Grade 4,Arts,High School,41.13,4.68,37.09,57.65,79.03,62.71,6.37,3.63,8,0,5.35,69.92,49.35,74.84,44.74,73.48,63.96,62.73,3,C,Fail,1
STU1972,Aarav,Female,Government,Grade 3,Arts,High School,20.69,8.02,69.24,30.74,46.62,48.18,0.0,39.12,2,1,0.95,63.5,58.91,80.88,70.02,68.81,58.46,56.73,3,C,Fail,1
STU1973,Ava,Female,Government,Grade 5,Arts,Post Graduate,61.16,8.84,51.03,52.18,40.19,40.16,0.46,40.37,2,6,2.38,45.63,62.49,63.44,57.38,54.57,52.01,64.03,2,C,Not Attended,1
STU1974,Olivia,Female,Private,Grade 3,Science,Graduate,35.54,5.18,92.15,54.21,57.78,68.73,0.97,70.41,4,3,2.54,35.47,63.16,91.17,71.55,65.99,63.51,67.35,3,C,Pass,1
STU1975,Aditya,Male,Semi-Government,Grade 5,Science,High School,35.81,4.35,64.05,74.58,62.96,55.45,1.67,87.17,5,2,2.92,74.3,75.59,78.3,52.45,72.85,68.31,77.08,3,B,Pass,1
STU1976,Mason,Female,Semi-Government,Grade 3,Science,Graduate,50.08,4.45,79.93,95.98,71.36,61.86,6.76,68.47,4,3,4.85,46.78,69.1,31.97,51.91,54.57,60.44,86.37,3,A,Pass,0
STU1977,Emma,Female,Private,Grade 5,Phys.Ed,Graduate,58.15,5.62,49.68,45.72,79.15,51.11,8.44,22.12,3,1,4.68,60.14,76.32,51.54,51.34,67.69,60.38,66.55,3,C,Pass,1
STU1978,Mason,Female,Semi-Government,Grade 2,Math's,High School,69.98,6.49,67.27,71.24,89.77,100.0,5.41,100.0,4,1,3.81,65.48,74.58,74.15,60.02,59.64,74.36,98.58,4,A,Pass,0
STU1979,Diya,Male,Government,Grade 5,Arts,High School,14.63,6.2,77.97,86.4,100.0,49.3,5.65,76.9,2,2,3.46,61.78,55.41,30.94,65.9,79.86,66.2,81.11,3,B,Fail,0
STU1980,Sophia,Male,Government,Grade 5,Arts,Graduate,6.43,7.86,68.35,36.5,89.66,70.22,2.45,75.45,5,3,3.48,75.39,54.16,16.78,51.04,59.3,56.63,75.74,3,B,Pass,1
STU1981,Sophia,Male,Semi-Government,Grade 2,Math's,High School,46.99,5.63,72.64,50.67,89.46,69.73,6.51,99.71,4,2,4.5,69.57,44.37,65.72,55.07,65.09,63.71,81.05,3,B,Pass,0
STU1982,Shawn,Female,Private,Grade 5,Phys.Ed,Graduate,60.35,7.83,100.0,79.06,55.92,71.0,10.64,47.49,5,2,6.51,66.08,60.49,95.78,75.77,55.87,70.0,91.63,4,A,Pass,0
STU1983,Kabir,Male,Private,Grade 1,Math's,High School,53.02,8.25,56.2,0.0,100.0,48.86,2.11,63.33,2,2,2.04,70.47,55.25,67.3,50.57,62.39,56.85,76.88,3,B,Pass,1
STU1984,Jack,Male,Private,Grade 5,Math's,Post Graduate,38.03,6.51,82.0,43.43,34.0,60.58,2.96,87.24,1,1,1.78,42.31,68.65,37.55,66.47,29.3,47.79,69.28,2,C,Pass,1
STU1985,Liam,Female,Government,Grade 5,Phys.Ed,Post Graduate,65.5,7.85,92.03,37.59,62.26,62.94,7.3,86.78,5,2,5.17,71.32,75.69,16.22,67.36,61.74,56.89,86.79,3,A,Pass,1
STU1986,Tyler,Male,Government,Grade 5,English,Graduate,10.52,7.81,68.25,50.67,95.11,17.38,13.41,60.73,7,2,8.31,55.77,46.17,60.94,65.42,72.29,57.97,84.12,3,B,Pass,1
STU1987,Olivia,Female,Semi-Government,Grade 2,Arts,Graduate,58.44,9.11,42.14,51.68,83.7,19.72,7.53,76.93,3,3,4.81,46.04,66.52,97.64,74.53,34.71,59.32,76.46,3,B,Pass,1
STU1988,Sophia,Male,Semi-Government,Grade 5,Phys.Ed,Graduate,42.64,4.55,65.65,77.26,57.45,84.54,7.65,100.0,5,3,5.56,51.88,43.17,55.38,39.57,63.51,59.09,69.78,3,C,Pass,0
STU1989,Sara,Female,Government,Grade 4,Math's,Graduate,91.21,7.8,72.86,85.98,65.87,70.88,2.47,86.4,1,2,1.84,33.2,71.52,35.59,45.15,69.44,59.7,72.42,3,B,Pass,1
STU1990,Michal,Female,Government,Grade 5,Phys.Ed,Graduate,60.03,7.22,77.24,56.23,40.95,57.21,10.26,52.99,1,3,5.2,47.3,66.19,68.22,52.89,68.8,57.22,75.17,3,B,Pass,0
STU1991,Olivia,Female,Government,Grade 1,Math's,Graduate,45.1,7.07,79.02,90.56,72.7,60.49,8.94,62.03,4,3,5.73,64.29,35.48,19.83,60.01,31.3,54.33,100.0,2,A,Pass,0
STU1992,Ava,Female,Government,Grade 2,English,High School,67.54,6.79,58.94,64.36,57.47,53.28,6.17,82.79,6,0,4.57,34.56,75.86,92.43,79.56,76.4,66.74,80.22,3,B,Pass,1
STU1993,Zen,Female,Private,Grade 5,Arts,Graduate,91.56,6.52,87.97,57.66,63.75,98.35,0.47,82.57,3,2,1.74,54.86,74.4,83.99,65.12,84.68,72.85,75.92,4,B,Fail,1
STU1994,Damon,Female,Semi-Government,Grade 5,English,High School,34.92,7.83,70.21,44.73,80.3,22.34,0.31,100.0,4,1,1.77,69.77,55.2,60.15,58.88,47.19,54.82,72.36,2,B,Pass,1
STU1995,Ethan,Male,Private,Grade 2,Arts,Graduate,20.13,4.52,72.2,62.95,65.03,63.38,6.03,75.41,7,0,4.86,43.49,84.12,81.17,59.76,51.15,63.88,64.11,3,C,Pass,0
STU1996,Sara,Male,Semi-Government,Grade 4,Math's,Graduate,67.25,3.84,70.29,37.9,78.37,95.83,8.15,47.77,2,0,3.96,60.94,32.34,60.47,59.35,68.55,61.72,53.49,3,D,Pass,1
STU1997,Sara,Female,Government,Grade 3,Math's,Graduate,40.27,5.35,79.36,72.51,51.23,66.95,2.85,64.42,6,0,3.24,47.68,47.85,51.39,81.89,62.16,60.21,75.3,3,B,Pass,1
STU1998,Meera,Male,Private,Grade 5,Math's,Graduate,63.58,8.19,96.06,48.96,80.36,50.68,14.16,100.0,4,1,7.31,76.97,82.79,86.18,66.65,68.97,70.19,87.71,4,A,Pass,0
STU1999,Isha,Male,Semi-Government,Grade 4,Science,Graduate,13.76,7.75,71.81,41.86,75.22,3.65,10.88,12.9,3,1,5.65,58.47,47.03,72.18,50.13,70.57,52.39,67.35,2,C,Pass,1
STU2000,Sophia,Male,Private,Grade 3,Science,Graduate,31.35,6.52,59.45,49.82,42.22,44.9,7.18,63.73,2,3,4.32,50.85,84.04,73.12,72.5,78.65,62.01,68.73,3,C,Pass,1
STU2001,Cal,Female,Government,Grade 1,Science,Post Graduate,55.78,4.84,61.62,57.6,81.14,19.12,6.96,68.49,0,4,3.78,66.37,73.85,59.34,70.11,63.57,61.39,66.21,3,C,Pass,1
STU2002,Mason,Male,Private,Grade 3,Math's,Graduate,53.87,5.06,69.8,66.76,71.88,18.43,12.08,62.0,5,1,6.83,64.15,68.22,64.74,78.13,67.92,62.53,65.36,3,C,Pass,1
STU2003,Damon,Female,Semi-Government,Grade 4,Science,Post Graduate,49.22,4.83,99.51,68.37,65.42,51.74,4.35,25.38,5,5,4.74,54.88,76.14,38.81,58.83,75.14,61.17,69.81,3,C,Fail,0
STU2004,Mia,Male,Government,Grade 5,Math's,Graduate,8.09,5.99,56.23,54.35,52.87,95.95,15.05,26.75,3,1,7.32,46.6,87.65,53.57,56.1,38.67,60.72,76.77,3,B,Not Attended,1
STU2005,Diya,Male,Private,Grade 2,Math's,Graduate,4.56,4.67,90.13,76.53,59.35,76.77,1.19,36.13,4,4,2.88,73.85,65.66,80.41,91.24,51.28,71.89,77.95,4,B,Pass,1
STU2006,Diya,Male,Semi-Government,Grade 5,English,Post Graduate,66.92,3.76,80.13,43.5,95.9,51.99,4.54,100.0,5,2,4.07,41.56,85.45,58.77,69.93,100.0,68.39,87.21,3,A,Pass,1
STU2007,Jack,Female,Government,Grade 3,English,High School,17.77,5.09,57.41,77.04,77.25,84.85,5.06,55.4,3,0,3.07,77.6,82.09,25.34,54.51,74.16,69.11,77.56,3,B,Fail,1
STU2008,Noah,Male,Government,Grade 1,Math's,High School,54.57,6.55,82.28,45.02,56.39,66.4,10.72,87.92,4,3,6.44,57.3,51.43,86.95,73.7,52.8,61.25,74.28,3,B,Fail,0
STU2009,Riya,Male,Government,Grade 3,Science,Graduate,0.0,4.88,67.61,47.94,34.66,95.34,6.51,86.94,5,1,4.6,81.35,56.43,46.07,67.2,37.4,58.3,57.56,3,C,Pass,0
STU2010,Liam,Male,Private,Grade 3,Arts,Graduate,29.92,7.4,74.31,42.61,70.56,97.45,9.65,51.42,4,4,6.26,67.45,40.26,44.54,66.63,87.39,64.61,90.11,3,A,Pass,1
STU2011,Michal,Male,Semi-Government,Grade 4,Phys.Ed,Graduate,51.15,5.96,48.45,50.39,51.46,25.09,7.83,66.19,4,3,5.28,87.53,27.29,43.3,58.8,67.45,51.42,67.67,2,C,Fail,1
STU2012,Zen,Male,Government,Grade 5,Phys.Ed,Graduate,58.79,2.31,49.01,75.67,78.56,39.76,9.27,97.31,5,2,5.96,58.69,47.22,77.58,53.96,49.27,60.09,58.92,3,C,Not Attended,1
STU2013,Olivia,Male,Private,Grade 2,Science,High School,72.74,5.49,75.28,44.33,66.41,0.96,3.35,23.88,3,2,2.89,28.97,50.42,53.88,63.61,62.35,46.37,54.71,2,D,Fail,1
STU2014,Aarav,Female,Government,Grade 3,Science,High School,93.21,7.1,74.05,100.0,52.18,54.69,9.12,49.33,8,0,6.45,50.92,70.72,42.58,75.11,42.36,61.07,84.22,3,B,Pass,0
STU2015,Ava,Male,Private,Grade 2,Arts,High School,42.75,5.1,87.68,30.84,49.38,69.59,6.32,75.23,6,4,5.63,64.35,42.84,41.35,54.75,55.91,51.13,64.08,2,C,Pass,1
STU2016,Olivia,Female,Semi-Government,Grade 1,English,High School,34.2,7.89,54.72,70.19,32.0,66.87,2.66,54.99,1,1,1.66,56.03,63.84,65.82,83.33,47.85,60.74,75.21,3,B,Pass,1
STU2017,Kabir,Female,Private,Grade 4,Science,Graduate,0.0,8.66,81.31,31.42,67.4,100.0,3.36,54.33,0,1,1.59,66.7,29.76,78.68,82.69,56.47,64.14,86.91,3,A,Pass,1
STU2018,Mia,Male,Private,Grade 5,Math's,Graduate,8.11,8.39,53.37,67.07,71.46,73.61,5.49,43.93,2,1,3.15,59.05,58.53,77.26,53.36,70.77,66.39,79.89,3,B,Pass,1
STU2019,Jack,Female,Private,Grade 4,Arts,Graduate,0.0,8.27,71.23,68.68,49.85,94.73,7.38,56.89,1,2,3.8,53.19,67.77,44.92,69.49,55.64,63.03,100.0,3,A,Pass,0
STU2020,Michal,Male,Private,Grade 1,Science,Graduate,26.58,6.81,60.24,75.53,63.16,76.46,8.9,53.7,1,2,4.41,84.45,64.46,69.65,53.38,70.15,69.66,88.24,3,A,Pass,0
STU2021,Mack,Male,Government,Grade 3,Phys.Ed,Graduate,14.71,6.81,71.67,42.28,41.71,46.83,4.0,76.35,5,4,4.35,92.58,81.42,36.68,81.29,59.04,60.23,76.63,3,B,Pass,1
STU2022,Noah,Male,Semi-Government,Grade 2,Math's,Post Graduate,36.13,6.32,75.81,81.96,65.73,87.26,7.41,48.41,2,1,3.91,63.08,57.26,50.15,52.79,68.23,65.81,74.78,3,B,Pass,0
STU2023,Noah,Male,Government,Grade 5,Math's,Post Graduate,38.24,8.77,78.82,36.54,49.35,46.39,5.64,73.22,4,0,3.66,78.39,71.1,81.07,35.52,62.72,57.63,89.78,3,A,Not Attended,1
STU2024,Riya,Male,Private,Grade 5,English,Graduate,77.25,6.9,92.23,27.67,84.45,53.38,0.38,59.59,3,2,1.7,64.77,60.36,72.6,56.2,29.97,56.18,70.45,3,B,Pass,1
STU2025,Meera,Male,Private,Grade 5,Phys.Ed,Graduate,26.6,7.15,86.77,71.6,54.51,26.86,0.0,45.62,2,4,1.7,69.02,66.57,85.45,53.99,65.06,61.63,63.19,3,C,Pass,1
STU2026,Ethan,Female,Semi-Government,Grade 5,Science,Graduate,13.41,4.98,62.04,53.96,64.34,56.82,3.63,15.33,4,1,3.1,81.77,89.11,60.96,65.99,52.92,65.73,62.87,3,C,Pass,0
STU2027,Sara,Female,Semi-Government,Grade 2,Math's,Graduate,99.15,6.2,82.61,44.02,42.71,83.85,0.0,34.75,4,0,1.4,73.32,81.45,53.27,38.81,63.83,60.16,77.64,3,B,Pass,1
STU2028,Michal,Male,Private,Grade 5,Arts,High School,77.49,6.88,81.25,39.09,75.18,30.79,13.68,62.63,5,4,8.22,68.26,77.7,64.61,73.19,79.52,63.54,77.66,3,B,Pass,1
STU2029,Riya,Male,Semi-Government,Grade 5,Math's,High School,49.44,6.36,57.32,58.59,56.94,56.45,9.54,37.15,0,2,4.32,85.61,72.4,62.9,41.1,59.23,61.65,53.98,3,D,Pass,1
STU2030,Aditya,Female,Government,Grade 4,Science,Graduate,30.77,4.68,78.11,100.0,60.35,77.37,0.0,77.22,4,2,1.9,49.41,67.79,62.47,66.14,65.13,68.58,87.16,3,A,Pass,1
STU2031,Emma,Male,Private,Grade 3,English,High School,22.6,4.93,77.68,69.66,84.2,94.1,6.94,43.76,5,1,4.78,58.16,77.17,52.17,60.69,75.93,71.51,82.26,4,B,Fail,0
STU2032,Liam,Female,Government,Grade 2,Math's,Graduate,30.63,8.0,82.29,59.62,52.33,76.9,5.8,60.45,5,4,5.07,60.79,33.29,47.38,73.52,45.41,56.15,82.36,3,B,Pass,0
STU2033,Riya,Female,Government,Grade 3,Science,High School,41.07,5.48,75.82,65.78,86.62,15.94,7.91,53.54,7,3,6.36,90.45,60.54,46.63,35.65,66.14,58.47,69.39,3,C,Fail,1
STU2034,Jack,Male,Semi-Government,Grade 3,English,Graduate,58.82,6.76,47.96,71.26,55.45,51.35,7.07,86.41,6,1,5.18,46.6,72.91,55.65,66.66,54.16,59.26,71.74,3,B,Pass,1
STU2035,Anaya,Male,Semi-Government,Grade 4,Arts,Graduate,30.98,6.1,51.58,76.11,56.82,86.59,9.73,100.0,2,0,4.59,30.37,75.46,66.75,91.94,68.0,69.0,69.92,3,C,Fail,1
STU2036,Mia,Male,Government,Grade 5,Arts,High School,62.57,6.62,77.02,58.13,85.57,81.49,7.53,73.08,5,2,5.26,44.34,80.11,54.34,49.72,53.69,63.42,74.41,3,B,Pass,0
STU2037,Meera,Female,Semi-Government,Grade 2,English,Graduate,31.47,6.43,79.41,52.52,81.04,59.23,5.48,67.49,6,6,5.79,72.4,55.0,68.01,52.06,71.37,63.95,88.92,3,A,Pass,0
STU2038,Aarav,Female,Semi-Government,Grade 5,Science,Graduate,55.05,6.83,100.0,68.21,47.46,47.3,7.74,97.5,4,1,4.75,56.04,59.85,49.11,56.55,64.47,56.12,73.41,3,B,Pass,0
STU2039,Sophia,Male,Private,Grade 4,English,High School,61.79,5.96,65.3,24.63,70.97,59.57,0.19,55.82,5,4,2.83,93.67,29.53,52.9,60.9,71.25,57.93,70.72,3,B,Pass,1
STU2040,Tyler,Female,Private,Grade 5,Arts,High School,105.63,5.29,84.34,58.15,70.14,54.91,7.2,75.37,4,1,4.53,87.38,73.99,76.9,55.65,36.13,64.16,84.11,3,B,Pass,0
STU2041,Damon,Male,Private,Grade 2,Arts,High School,27.42,6.79,84.38,40.82,68.66,74.6,7.29,100.0,2,1,3.87,83.64,70.8,45.08,54.69,85.99,65.54,81.2,3,B,Pass,1
STU2042,Diya,Female,Government,Grade 3,English,Graduate,45.05,5.62,67.57,53.32,84.63,45.85,9.77,0.0,6,2,6.51,66.98,68.88,66.19,86.67,95.08,70.95,77.06,4,B,Not Attended,0
STU2043,Isha,Female,Government,Grade 1,English,Graduate,28.82,7.67,92.61,100.0,47.17,73.45,7.84,56.74,4,2,5.04,46.21,67.2,86.02,53.93,76.84,68.85,97.8,3,A,Pass,0
STU2044,Isha,Male,Semi-Government,Grade 5,Science,High School,16.62,8.16,51.04,44.78,70.87,66.26,2.33,100.0,6,1,3.28,62.42,68.88,70.4,42.74,65.57,61.49,93.71,3,A,Not Attended,1
STU2045,Shawn,Male,Private,Grade 4,Math's,High School,46.29,8.04,71.3,40.27,68.27,45.28,8.61,72.91,5,2,5.69,78.13,80.25,47.85,42.79,64.34,58.4,91.83,3,A,Pass,1
STU2046,Mia,Female,Private,Grade 1,Arts,High School,21.09,8.56,98.51,68.64,66.78,68.21,1.98,52.58,2,2,1.99,58.3,68.56,68.54,83.17,64.6,68.35,87.74,3,A,Pass,1
STU2047,Diya,Female,Government,Grade 2,Math's,Graduate,67.12,9.44,55.84,34.76,63.07,66.67,5.87,33.25,5,2,4.6,67.21,58.66,51.1,50.64,85.35,59.68,84.14,3,B,Fail,1
STU2048,Riya,Female,Government,Grade 5,Science,Graduate,66.54,8.2,66.34,16.92,49.47,53.96,15.47,8.48,1,1,6.79,50.89,80.02,64.55,50.27,77.41,55.44,82.29,3,B,Pass,1
STU2049,Michal,Male,Private,Grade 1,Arts,Post Graduate,38.72,5.62,86.89,46.77,85.96,53.76,7.5,37.85,3,1,4.3,45.91,44.57,44.34,50.67,48.87,52.61,66.45,2,C,Pass,0
STU2050,Liam,Male,Government,Grade 2,English,Post Graduate,15.29,7.37,64.38,64.85,76.03,42.2,10.93,67.44,2,2,5.57,58.54,69.78,64.12,58.1,50.96,60.57,77.58,3,B,Pass,1
STU2051,Sara,Female,Semi-Government,Grade 5,Phys.Ed,Post Graduate,43.91,6.07,96.63,99.4,60.04,41.86,5.83,93.26,2,4,4.03,64.92,75.18,29.21,82.99,67.04,65.08,68.1,3,C,Pass,1
STU2052,Emma,Female,Government,Grade 5,Math's,Graduate,66.21,8.47,68.38,37.52,63.57,39.59,3.69,100.0,1,1,2.08,55.51,81.12,59.79,50.34,86.12,59.2,79.21,3,B,Pass,1
STU2053,Vivaan,Female,Government,Grade 5,Science,Graduate,35.54,6.45,57.23,55.71,32.96,58.8,2.47,83.89,6,2,3.59,50.58,65.59,65.47,66.67,78.22,59.25,55.86,3,C,Not Attended,1
STU2054,Isha,Female,Government,Grade 5,Arts,Post Graduate,42.95,4.54,49.28,68.59,73.15,60.59,4.97,64.6,3,1,3.29,30.35,66.75,64.8,47.26,70.75,60.28,70.52,3,B,Fail,1
STU2055,Mack,Male,Government,Grade 4,Math's,Post Graduate,11.85,3.51,69.0,85.13,63.31,47.08,0.54,100.0,1,2,1.07,56.94,77.21,50.01,42.91,89.72,64.04,68.89,3,C,Pass,1
STU2056,Isha,Female,Semi-Government,Grade 5,English,High School,65.41,8.81,50.76,47.63,47.76,72.16,2.95,78.13,8,4,4.98,89.04,57.25,47.18,53.99,86.74,62.72,80.21,3,B,Fail,1
STU2057,Vivaan,Female,Private,Grade 2,Science,Graduate,52.47,5.03,73.0,53.44,46.35,78.24,4.31,34.92,1,4,3.07,61.48,41.5,57.57,54.17,83.88,59.58,55.74,3,C,Pass,0
STU2058,Vivaan,Female,Government,Grade 4,Math's,Graduate,93.75,6.43,77.59,72.04,45.78,58.22,11.42,69.4,1,1,5.17,78.59,61.33,64.65,53.82,90.6,65.63,85.92,3,A,Pass,0
STU2059,Vivaan,Female,Private,Grade 3,Phys.Ed,Graduate,70.34,7.36,95.72,69.19,57.88,73.44,2.26,81.68,5,2,3.15,56.76,51.77,76.86,55.12,56.43,62.18,80.53,3,B,Pass,1
STU2060,Sophia,Female,Government,Grade 1,Arts,Post Graduate,35.95,6.86,83.53,51.79,60.02,95.87,3.77,50.86,3,5,3.81,56.47,65.08,26.92,45.49,60.66,57.79,86.95,3,A,Pass,0
STU2061,Robert,Female,Government,Grade 4,Arts,Post Graduate,55.08,5.75,91.96,74.0,46.77,39.41,8.45,68.56,4,2,5.28,54.13,49.31,47.97,59.19,75.5,55.78,70.9,3,B,Fail,1
STU2062,Liam,Female,Government,Grade 2,Phys.Ed,Graduate,49.36,6.63,96.53,37.04,48.68,10.91,13.9,25.16,6,2,8.16,85.5,62.26,40.4,51.17,94.16,53.77,78.08,2,B,Pass,1
STU2063,Zen,Female,Semi-Government,Grade 5,Arts,Post Graduate,64.64,7.12,90.86,15.32,58.99,100.0,8.32,60.97,5,3,5.83,76.99,77.67,72.0,67.38,70.14,67.31,81.99,3,B,Fail,1
STU2064,Vivaan,Male,Private,Grade 2,Science,Graduate,40.24,7.32,79.6,84.89,72.52,16.2,9.16,56.37,4,1,5.31,60.28,80.51,81.7,43.47,50.73,61.29,80.91,3,B,Pass,1
STU2065,Aditya,Male,Government,Grade 3,English,High School,0.0,7.66,90.13,52.64,54.42,58.96,4.96,32.58,3,3,3.78,24.25,61.74,72.27,82.52,95.03,62.73,74.87,3,B,Pass,0
STU2066,Sara,Male,Government,Grade 5,Arts,Graduate,73.92,5.3,78.68,89.44,33.54,51.32,5.35,47.67,7,0,4.59,84.06,91.84,53.84,71.49,60.64,67.02,55.75,3,C,Pass,0
STU2067,Meera,Male,Government,Grade 1,Science,High School,2.62,5.92,65.82,69.12,71.34,67.57,5.7,70.25,6,2,4.88,55.94,42.22,94.52,46.38,63.59,63.84,79.46,3,B,Pass,0
STU2068,Anaya,Male,Government,Grade 3,English,Graduate,52.86,3.86,67.32,64.84,86.18,75.99,9.39,75.67,3,4,5.81,83.32,68.91,81.73,66.26,52.63,72.48,71.37,4,B,Pass,0
STU2069,Lucas,Female,Government,Grade 3,Arts,High School,8.58,7.71,72.1,72.39,69.71,83.85,7.9,43.29,5,2,5.41,58.1,66.04,52.64,68.48,66.65,67.23,95.22,3,A,Pass,0
STU2070,Olivia,Female,Semi-Government,Grade 3,Phys.Ed,High School,65.54,9.92,99.2,85.33,67.4,55.44,5.91,74.52,1,1,2.96,57.49,73.52,77.77,76.42,67.08,70.06,100.0,4,A,Pass,0
STU2071,Sophia,Male,Government,Grade 3,Math's,Post Graduate,65.88,6.07,61.74,91.29,54.59,100.0,3.35,84.53,5,2,3.59,69.05,48.3,73.83,73.38,62.01,71.56,80.38,4,B,Pass,0
STU2072,Sara,Female,Semi-Government,Grade 5,Math's,High School,50.74,3.23,79.7,64.77,86.37,56.9,2.26,72.21,1,1,1.5,56.07,89.88,58.78,60.38,59.62,66.6,62.81,3,C,Pass,1
STU2073,Olivia,Female,Government,Grade 5,Arts,Graduate,39.1,6.89,61.65,72.88,52.07,32.35,5.12,70.7,3,0,3.1,71.61,49.86,50.61,80.95,76.97,60.91,63.2,3,C,Pass,1
STU2074,Shawn,Male,Private,Grade 2,Science,High School,47.78,6.65,90.69,67.89,63.42,46.59,6.17,0.0,3,3,4.27,52.67,40.98,58.34,68.13,45.57,55.45,68.95,3,C,Pass,0
STU2075,Mason,Male,Government,Grade 5,Arts,High School,56.23,5.01,79.51,50.72,76.51,61.01,7.46,89.26,5,0,4.73,93.86,62.15,47.32,52.62,32.37,59.57,80.7,3,B,Pass,0
STU2076,Michal,Male,Semi-Government,Grade 3,Math's,High School,77.04,6.56,75.33,31.4,54.15,44.53,4.2,86.93,3,0,2.73,56.48,59.63,64.55,65.22,52.73,53.59,60.23,2,C,Pass,1
STU2077,Damon,Female,Government,Grade 5,Science,Graduate,55.86,6.02,81.03,46.14,70.17,24.45,9.62,47.47,8,3,7.4,52.91,61.84,44.86,56.64,86.48,55.44,67.35,3,C,Pass,1
STU2078,Isha,Male,Government,Grade 5,Science,Post Graduate,58.72,6.45,100.0,40.76,49.7,52.76,9.44,67.82,4,3,5.93,52.74,71.03,80.62,59.51,85.05,61.52,74.67,3,B,Pass,1
STU2079,Anaya,Female,Government,Grade 2,Science,Graduate,57.04,7.94,59.26,55.28,76.56,54.95,9.75,63.67,4,2,5.8,74.88,53.7,62.28,44.36,70.05,61.51,97.73,3,A,Pass,1
STU2080,Vivaan,Male,Private,Grade 4,Phys.Ed,High School,31.32,6.17,48.49,68.87,31.49,58.99,9.67,55.69,3,2,5.42,89.81,65.09,58.66,63.48,76.72,64.14,76.94,3,B,Fail,1
STU2081,Ethan,Male,Private,Grade 5,Science,Graduate,33.79,7.99,67.18,51.48,83.33,74.14,9.19,5.5,2,2,4.88,61.89,53.09,78.32,67.37,71.44,67.63,87.64,3,A,Pass,0
STU2082,Olivia,Male,Private,Grade 3,Phys.Ed,High School,63.19,8.07,41.83,54.86,49.11,82.29,7.59,83.48,5,5,6.04,49.14,72.14,52.4,65.62,63.42,61.12,76.68,3,B,Pass,1
STU2083,Riya,Female,Government,Grade 3,English,High School,18.42,5.18,98.84,48.6,54.14,39.3,10.1,75.3,2,2,5.24,71.14,78.04,89.8,45.81,70.91,62.22,64.52,3,C,Pass,1
STU2084,Ethan,Female,Semi-Government,Grade 3,Math's,High School,29.22,8.19,69.71,94.98,80.14,63.61,6.51,38.43,4,2,4.5,73.3,96.62,63.18,59.84,70.48,75.27,89.33,4,A,Pass,0
STU2085,Olivia,Male,Semi-Government,Grade 5,Science,Graduate,72.19,6.7,84.36,93.81,86.0,30.78,10.51,75.29,1,4,5.55,68.99,55.92,54.17,61.76,73.3,65.59,88.75,3,A,Pass,1
STU2086,Mack,Male,Private,Grade 5,Science,Graduate,44.93,7.29,64.66,61.05,57.27,74.34,4.59,100.0,5,5,4.84,74.34,62.32,70.26,70.9,67.0,67.19,77.8,3,B,Pass,0
STU2087,Zen,Male,Private,Grade 4,Math's,High School,52.09,7.36,83.29,80.03,45.26,77.59,0.0,35.79,5,1,2.0,83.91,61.98,60.98,67.74,78.48,69.5,74.09,3,B,Fail,1
STU2088,Aarav,Female,Private,Grade 1,Math's,Graduate,79.03,8.32,55.38,81.14,90.55,42.17,8.95,99.69,7,0,6.03,64.79,65.25,98.67,81.29,36.8,70.08,94.43,4,A,Pass,1
STU2089,Aditya,Male,Semi-Government,Grade 1,Arts,Graduate,27.81,6.22,48.54,69.46,69.09,77.67,9.02,16.28,5,0,5.36,79.32,76.78,65.91,62.45,60.8,70.18,79.47,4,B,Pass,1
STU2090,Olivia,Female,Private,Grade 2,Phys.Ed,Post Graduate,54.5,5.62,79.89,47.61,58.37,70.5,3.46,69.54,9,4,5.53,64.21,60.57,65.79,54.93,87.86,63.73,58.58,3,C,Pass,0
